metric_version,check,expected,actual,pass
rees46-metrics-v1,observed_dates,"[""2019-10-01"", ""2019-10-02"", ""2019-10-03"", ""2019-10-04"", ""2019-10-05"", ""2019-10-06"", ""2019-10-07"", ""2019-10-08"", ""2019-10-09"", ""2019-10-10"", ""2019-10-11"", ""2019-10-12"", ""2019-10-13"", ""2019-10-14"", ""2019-10-15"", ""2019-10-16"", ""2019-10-17"", ""2019-10-18"", ""2019-10-19"", ""2019-10-20"", ""2019-10-21"", ""2019-10-22"", ""2019-10-23"", ""2019-10-24"", ""2019-10-25"", ""2019-10-26"", ""2019-10-27"", ""2019-10-28"", ""2019-10-29"", ""2019-10-30"", ""2019-10-31""]","[""2019-10-01"", ""2019-10-02"", ""2019-10-03"", ""2019-10-04"", ""2019-10-05"", ""2019-10-06"", ""2019-10-07"", ""2019-10-08"", ""2019-10-09"", ""2019-10-10"", ""2019-10-11"", ""2019-10-12"", ""2019-10-13"", ""2019-10-14"", ""2019-10-15"", ""2019-10-16"", ""2019-10-17"", ""2019-10-18"", ""2019-10-19"", ""2019-10-20"", ""2019-10-21"", ""2019-10-22"", ""2019-10-23"", ""2019-10-24"", ""2019-10-25"", ""2019-10-26"", ""2019-10-27"", ""2019-10-28"", ""2019-10-29"", ""2019-10-30"", ""2019-10-31""]",True
rees46-metrics-v1,first_seen_join_conservation,"[{""a"": ""325065.85"", ""b"": 682, ""c"": 878, ""d"": ""2019-10-01"", ""n"": 61327, ""p"": 992, ""r"": 0, ""u"": 9551, ""v"": 59457}, {""a"": ""322531.41"", ""b"": 675, ""c"": 881, ""d"": ""2019-10-02"", ""n"": 59567, ""p"": 926, ""r"": 0, ""u"": 9338, ""v"": 57760}, {""a"": ""306999.13"", ""b"": 691, ""c"": 921, ""d"": ""2019-10-03"", ""n"": 55596, ""p"": 971, ""r"": 0, ""u"": 8453, ""v"": 53704}, {""a"": ""421496.80"", ""b"": 945, ""c"": 2112, ""d"": ""2019-10-04"", ""n"": 70345, ""p"": 1313, ""r"": 0, ""u"": 10360, ""v"": 66920}, {""a"": ""392555.09"", ""b"": 828, ""c"": 1689, ""d"": ""2019-10-05"", ""n"": 65613, ""p"": 1157, ""r"": 0, ""u"": 9654, ""v"": 62767}, {""a"": ""318133.79"", ""b"": 805, ""c"": 1497, ""d"": ""2019-10-06"", ""n"": 64035, ""p"": 1067, ""r"": 0, ""u"": 9567, ""v"": 61471}, {""a"": ""316133.71"", ""b"": 771, ""c"": 936, ""d"": ""2019-10-07"", ""n"": 59762, ""p"": 1067, ""r"": 0, ""u"": 9339, ""v"": 57759}, {""a"": ""302664.91"", ""b"": 770, ""c"": 884, ""d"": ""2019-10-08"", ""n"": 67438, ""p"": 1036, ""r"": 0, ""u"": 11031, ""v"": 65518}, {""a"": ""401563.05"", ""b"": 801, ""c"": 886, ""d"": ""2019-10-09"", ""n"": 66329, ""p"": 1158, ""r"": 0, ""u"": 10566, ""v"": 64285}, {""a"": ""346769.91"", ""b"": 783, ""c"": 908, ""d"": ""2019-10-10"", ""n"": 65410, ""p"": 1087, ""r"": 0, ""u"": 10211, ""v"": 63415}, {""a"": ""415980.94"", ""b"": 948, ""c"": 1110, ""d"": ""2019-10-11"", ""n"": 76636, ""p"": 1335, ""r"": 0, ""u"": 11594, ""v"": 74191}, {""a"": ""377794.50"", ""b"": 901, ""c"": 1122, ""d"": ""2019-10-12"", ""n"": 74840, ""p"": 1243, ""r"": 0, ""u"": 10505, ""v"": 72475}, {""a"": ""412334.49"", ""b"": 1078, ""c"": 1270, ""d"": ""2019-10-13"", ""n"": 81440, ""p"": 1499, ""r"": 0, ""u"": 11286, ""v"": 78671}, {""a"": ""489641.53"", ""b"": 965, ""c"": 2147, ""d"": ""2019-10-14"", ""n"": 71878, ""p"": 1454, ""r"": 0, ""u"": 10505, ""v"": 68277}, {""a"": ""410876.16"", ""b"": 936, ""c"": 2515, ""d"": ""2019-10-15"", ""n"": 77735, ""p"": 1301, ""r"": 0, ""u"": 11662, ""v"": 73919}, {""a"": ""546884.71"", ""b"": 1128, ""c"": 2430, ""d"": ""2019-10-16"", ""n"": 78750, ""p"": 1635, ""r"": 0, ""u"": 11434, ""v"": 74685}, {""a"": ""488219.86"", ""b"": 999, ""c"": 2006, ""d"": ""2019-10-17"", ""n"": 70909, ""p"": 1457, ""r"": 0, ""u"": 10497, ""v"": 67446}, {""a"": ""469326.45"", ""b"": 946, ""c"": 2085, ""d"": ""2019-10-18"", ""n"": 73358, ""p"": 1395, ""r"": 0, ""u"": 11493, ""v"": 69878}, {""a"": ""366638.25"", ""b"": 897, ""c"": 1949, ""d"": ""2019-10-19"", ""n"": 72477, ""p"": 1243, ""r"": 0, ""u"": 10803, ""v"": 69285}, {""a"": ""377149.29"", ""b"": 947, ""c"": 2041, ""d"": ""2019-10-20"", ""n"": 77383, ""p"": 1290, ""r"": 0, ""u"": 11602, ""v"": 74052}, {""a"": ""385853.22"", ""b"": 939, ""c"": 1884, ""d"": ""2019-10-21"", ""n"": 71121, ""p"": 1325, ""r"": 0, ""u"": 11147, ""v"": 67912}, {""a"": ""416067.48"", ""b"": 938, ""c"": 1836, ""d"": ""2019-10-22"", ""n"": 71284, ""p"": 1285, ""r"": 0, ""u"": 11160, ""v"": 68163}, {""a"": ""370069.30"", ""b"": 858, ""c"": 1685, ""d"": ""2019-10-23"", ""n"": 68176, ""p"": 1154, ""r"": 0, ""u"": 10975, ""v"": 65337}, {""a"": ""363062.27"", ""b"": 852, ""c"": 1927, ""d"": ""2019-10-24"", ""n"": 64470, ""p"": 1158, ""r"": 0, ""u"": 10108, ""v"": 61385}, {""a"": ""368832.94"", ""b"": 886, ""c"": 1916, ""d"": ""2019-10-25"", ""n"": 70107, ""p"": 1228, ""r"": 0, ""u"": 10917, ""v"": 66963}, {""a"": ""354319.18"", ""b"": 863, ""c"": 1781, ""d"": ""2019-10-26"", ""n"": 66104, ""p"": 1177, ""r"": 0, ""u"": 10104, ""v"": 63146}, {""a"": ""337914.99"", ""b"": 809, ""c"": 1727, ""d"": ""2019-10-27"", ""n"": 67261, ""p"": 1148, ""r"": 0, ""u"": 9920, ""v"": 64386}, {""a"": ""331007.63"", ""b"": 765, ""c"": 921, ""d"": ""2019-10-28"", ""n"": 62666, ""p"": 1093, ""r"": 0, ""u"": 9742, ""v"": 60652}, {""a"": ""286352.50"", ""b"": 672, ""c"": 849, ""d"": ""2019-10-29"", ""n"": 61304, ""p"": 917, ""r"": 0, ""u"": 9582, ""v"": 59538}, {""a"": ""297654.16"", ""b"": 754, ""c"": 869, ""d"": ""2019-10-30"", ""n"": 58485, ""p"": 978, ""r"": 0, ""u"": 9475, ""v"": 56638}, {""a"": ""278736.72"", ""b"": 724, ""c"": 810, ""d"": ""2019-10-31"", ""n"": 62275, ""p"": 930, ""r"": 0, ""u"": 10079, ""v"": 60535}]","[{""a"": ""325065.85"", ""b"": 682, ""c"": 878, ""d"": ""2019-10-01"", ""n"": 61327, ""p"": 992, ""r"": 0, ""u"": 9551, ""v"": 59457}, {""a"": ""322531.41"", ""b"": 675, ""c"": 881, ""d"": ""2019-10-02"", ""n"": 59567, ""p"": 926, ""r"": 0, ""u"": 9338, ""v"": 57760}, {""a"": ""306999.13"", ""b"": 691, ""c"": 921, ""d"": ""2019-10-03"", ""n"": 55596, ""p"": 971, ""r"": 0, ""u"": 8453, ""v"": 53704}, {""a"": ""421496.80"", ""b"": 945, ""c"": 2112, ""d"": ""2019-10-04"", ""n"": 70345, ""p"": 1313, ""r"": 0, ""u"": 10360, ""v"": 66920}, {""a"": ""392555.09"", ""b"": 828, ""c"": 1689, ""d"": ""2019-10-05"", ""n"": 65613, ""p"": 1157, ""r"": 0, ""u"": 9654, ""v"": 62767}, {""a"": ""318133.79"", ""b"": 805, ""c"": 1497, ""d"": ""2019-10-06"", ""n"": 64035, ""p"": 1067, ""r"": 0, ""u"": 9567, ""v"": 61471}, {""a"": ""316133.71"", ""b"": 771, ""c"": 936, ""d"": ""2019-10-07"", ""n"": 59762, ""p"": 1067, ""r"": 0, ""u"": 9339, ""v"": 57759}, {""a"": ""302664.91"", ""b"": 770, ""c"": 884, ""d"": ""2019-10-08"", ""n"": 67438, ""p"": 1036, ""r"": 0, ""u"": 11031, ""v"": 65518}, {""a"": ""401563.05"", ""b"": 801, ""c"": 886, ""d"": ""2019-10-09"", ""n"": 66329, ""p"": 1158, ""r"": 0, ""u"": 10566, ""v"": 64285}, {""a"": ""346769.91"", ""b"": 783, ""c"": 908, ""d"": ""2019-10-10"", ""n"": 65410, ""p"": 1087, ""r"": 0, ""u"": 10211, ""v"": 63415}, {""a"": ""415980.94"", ""b"": 948, ""c"": 1110, ""d"": ""2019-10-11"", ""n"": 76636, ""p"": 1335, ""r"": 0, ""u"": 11594, ""v"": 74191}, {""a"": ""377794.50"", ""b"": 901, ""c"": 1122, ""d"": ""2019-10-12"", ""n"": 74840, ""p"": 1243, ""r"": 0, ""u"": 10505, ""v"": 72475}, {""a"": ""412334.49"", ""b"": 1078, ""c"": 1270, ""d"": ""2019-10-13"", ""n"": 81440, ""p"": 1499, ""r"": 0, ""u"": 11286, ""v"": 78671}, {""a"": ""489641.53"", ""b"": 965, ""c"": 2147, ""d"": ""2019-10-14"", ""n"": 71878, ""p"": 1454, ""r"": 0, ""u"": 10505, ""v"": 68277}, {""a"": ""410876.16"", ""b"": 936, ""c"": 2515, ""d"": ""2019-10-15"", ""n"": 77735, ""p"": 1301, ""r"": 0, ""u"": 11662, ""v"": 73919}, {""a"": ""546884.71"", ""b"": 1128, ""c"": 2430, ""d"": ""2019-10-16"", ""n"": 78750, ""p"": 1635, ""r"": 0, ""u"": 11434, ""v"": 74685}, {""a"": ""488219.86"", ""b"": 999, ""c"": 2006, ""d"": ""2019-10-17"", ""n"": 70909, ""p"": 1457, ""r"": 0, ""u"": 10497, ""v"": 67446}, {""a"": ""469326.45"", ""b"": 946, ""c"": 2085, ""d"": ""2019-10-18"", ""n"": 73358, ""p"": 1395, ""r"": 0, ""u"": 11493, ""v"": 69878}, {""a"": ""366638.25"", ""b"": 897, ""c"": 1949, ""d"": ""2019-10-19"", ""n"": 72477, ""p"": 1243, ""r"": 0, ""u"": 10803, ""v"": 69285}, {""a"": ""377149.29"", ""b"": 947, ""c"": 2041, ""d"": ""2019-10-20"", ""n"": 77383, ""p"": 1290, ""r"": 0, ""u"": 11602, ""v"": 74052}, {""a"": ""385853.22"", ""b"": 939, ""c"": 1884, ""d"": ""2019-10-21"", ""n"": 71121, ""p"": 1325, ""r"": 0, ""u"": 11147, ""v"": 67912}, {""a"": ""416067.48"", ""b"": 938, ""c"": 1836, ""d"": ""2019-10-22"", ""n"": 71284, ""p"": 1285, ""r"": 0, ""u"": 11160, ""v"": 68163}, {""a"": ""370069.30"", ""b"": 858, ""c"": 1685, ""d"": ""2019-10-23"", ""n"": 68176, ""p"": 1154, ""r"": 0, ""u"": 10975, ""v"": 65337}, {""a"": ""363062.27"", ""b"": 852, ""c"": 1927, ""d"": ""2019-10-24"", ""n"": 64470, ""p"": 1158, ""r"": 0, ""u"": 10108, ""v"": 61385}, {""a"": ""368832.94"", ""b"": 886, ""c"": 1916, ""d"": ""2019-10-25"", ""n"": 70107, ""p"": 1228, ""r"": 0, ""u"": 10917, ""v"": 66963}, {""a"": ""354319.18"", ""b"": 863, ""c"": 1781, ""d"": ""2019-10-26"", ""n"": 66104, ""p"": 1177, ""r"": 0, ""u"": 10104, ""v"": 63146}, {""a"": ""337914.99"", ""b"": 809, ""c"": 1727, ""d"": ""2019-10-27"", ""n"": 67261, ""p"": 1148, ""r"": 0, ""u"": 9920, ""v"": 64386}, {""a"": ""331007.63"", ""b"": 765, ""c"": 921, ""d"": ""2019-10-28"", ""n"": 62666, ""p"": 1093, ""r"": 0, ""u"": 9742, ""v"": 60652}, {""a"": ""286352.50"", ""b"": 672, ""c"": 849, ""d"": ""2019-10-29"", ""n"": 61304, ""p"": 917, ""r"": 0, ""u"": 9582, ""v"": 59538}, {""a"": ""297654.16"", ""b"": 754, ""c"": 869, ""d"": ""2019-10-30"", ""n"": 58485, ""p"": 978, ""r"": 0, ""u"": 9475, ""v"": 56638}, {""a"": ""278736.72"", ""b"": 724, ""c"": 810, ""d"": ""2019-10-31"", ""n"": 62275, ""p"": 930, ""r"": 0, ""u"": 10079, ""v"": 60535}]",True
rees46-metrics-v1,brand_mapping_readback,True,True,True
rees46-metrics-v1,brand_mapping_unique,0,0,True
rees46-metrics-v1,brand_and_first_seen_join_conservation,"[{""a"": ""325065.85"", ""b"": 682, ""c"": 878, ""d"": ""2019-10-01"", ""n"": 61327, ""p"": 992, ""r"": 0, ""u"": 9551, ""v"": 59457}, {""a"": ""322531.41"", ""b"": 675, ""c"": 881, ""d"": ""2019-10-02"", ""n"": 59567, ""p"": 926, ""r"": 0, ""u"": 9338, ""v"": 57760}, {""a"": ""306999.13"", ""b"": 691, ""c"": 921, ""d"": ""2019-10-03"", ""n"": 55596, ""p"": 971, ""r"": 0, ""u"": 8453, ""v"": 53704}, {""a"": ""421496.80"", ""b"": 945, ""c"": 2112, ""d"": ""2019-10-04"", ""n"": 70345, ""p"": 1313, ""r"": 0, ""u"": 10360, ""v"": 66920}, {""a"": ""392555.09"", ""b"": 828, ""c"": 1689, ""d"": ""2019-10-05"", ""n"": 65613, ""p"": 1157, ""r"": 0, ""u"": 9654, ""v"": 62767}, {""a"": ""318133.79"", ""b"": 805, ""c"": 1497, ""d"": ""2019-10-06"", ""n"": 64035, ""p"": 1067, ""r"": 0, ""u"": 9567, ""v"": 61471}, {""a"": ""316133.71"", ""b"": 771, ""c"": 936, ""d"": ""2019-10-07"", ""n"": 59762, ""p"": 1067, ""r"": 0, ""u"": 9339, ""v"": 57759}, {""a"": ""302664.91"", ""b"": 770, ""c"": 884, ""d"": ""2019-10-08"", ""n"": 67438, ""p"": 1036, ""r"": 0, ""u"": 11031, ""v"": 65518}, {""a"": ""401563.05"", ""b"": 801, ""c"": 886, ""d"": ""2019-10-09"", ""n"": 66329, ""p"": 1158, ""r"": 0, ""u"": 10566, ""v"": 64285}, {""a"": ""346769.91"", ""b"": 783, ""c"": 908, ""d"": ""2019-10-10"", ""n"": 65410, ""p"": 1087, ""r"": 0, ""u"": 10211, ""v"": 63415}, {""a"": ""415980.94"", ""b"": 948, ""c"": 1110, ""d"": ""2019-10-11"", ""n"": 76636, ""p"": 1335, ""r"": 0, ""u"": 11594, ""v"": 74191}, {""a"": ""377794.50"", ""b"": 901, ""c"": 1122, ""d"": ""2019-10-12"", ""n"": 74840, ""p"": 1243, ""r"": 0, ""u"": 10505, ""v"": 72475}, {""a"": ""412334.49"", ""b"": 1078, ""c"": 1270, ""d"": ""2019-10-13"", ""n"": 81440, ""p"": 1499, ""r"": 0, ""u"": 11286, ""v"": 78671}, {""a"": ""489641.53"", ""b"": 965, ""c"": 2147, ""d"": ""2019-10-14"", ""n"": 71878, ""p"": 1454, ""r"": 0, ""u"": 10505, ""v"": 68277}, {""a"": ""410876.16"", ""b"": 936, ""c"": 2515, ""d"": ""2019-10-15"", ""n"": 77735, ""p"": 1301, ""r"": 0, ""u"": 11662, ""v"": 73919}, {""a"": ""546884.71"", ""b"": 1128, ""c"": 2430, ""d"": ""2019-10-16"", ""n"": 78750, ""p"": 1635, ""r"": 0, ""u"": 11434, ""v"": 74685}, {""a"": ""488219.86"", ""b"": 999, ""c"": 2006, ""d"": ""2019-10-17"", ""n"": 70909, ""p"": 1457, ""r"": 0, ""u"": 10497, ""v"": 67446}, {""a"": ""469326.45"", ""b"": 946, ""c"": 2085, ""d"": ""2019-10-18"", ""n"": 73358, ""p"": 1395, ""r"": 0, ""u"": 11493, ""v"": 69878}, {""a"": ""366638.25"", ""b"": 897, ""c"": 1949, ""d"": ""2019-10-19"", ""n"": 72477, ""p"": 1243, ""r"": 0, ""u"": 10803, ""v"": 69285}, {""a"": ""377149.29"", ""b"": 947, ""c"": 2041, ""d"": ""2019-10-20"", ""n"": 77383, ""p"": 1290, ""r"": 0, ""u"": 11602, ""v"": 74052}, {""a"": ""385853.22"", ""b"": 939, ""c"": 1884, ""d"": ""2019-10-21"", ""n"": 71121, ""p"": 1325, ""r"": 0, ""u"": 11147, ""v"": 67912}, {""a"": ""416067.48"", ""b"": 938, ""c"": 1836, ""d"": ""2019-10-22"", ""n"": 71284, ""p"": 1285, ""r"": 0, ""u"": 11160, ""v"": 68163}, {""a"": ""370069.30"", ""b"": 858, ""c"": 1685, ""d"": ""2019-10-23"", ""n"": 68176, ""p"": 1154, ""r"": 0, ""u"": 10975, ""v"": 65337}, {""a"": ""363062.27"", ""b"": 852, ""c"": 1927, ""d"": ""2019-10-24"", ""n"": 64470, ""p"": 1158, ""r"": 0, ""u"": 10108, ""v"": 61385}, {""a"": ""368832.94"", ""b"": 886, ""c"": 1916, ""d"": ""2019-10-25"", ""n"": 70107, ""p"": 1228, ""r"": 0, ""u"": 10917, ""v"": 66963}, {""a"": ""354319.18"", ""b"": 863, ""c"": 1781, ""d"": ""2019-10-26"", ""n"": 66104, ""p"": 1177, ""r"": 0, ""u"": 10104, ""v"": 63146}, {""a"": ""337914.99"", ""b"": 809, ""c"": 1727, ""d"": ""2019-10-27"", ""n"": 67261, ""p"": 1148, ""r"": 0, ""u"": 9920, ""v"": 64386}, {""a"": ""331007.63"", ""b"": 765, ""c"": 921, ""d"": ""2019-10-28"", ""n"": 62666, ""p"": 1093, ""r"": 0, ""u"": 9742, ""v"": 60652}, {""a"": ""286352.50"", ""b"": 672, ""c"": 849, ""d"": ""2019-10-29"", ""n"": 61304, ""p"": 917, ""r"": 0, ""u"": 9582, ""v"": 59538}, {""a"": ""297654.16"", ""b"": 754, ""c"": 869, ""d"": ""2019-10-30"", ""n"": 58485, ""p"": 978, ""r"": 0, ""u"": 9475, ""v"": 56638}, {""a"": ""278736.72"", ""b"": 724, ""c"": 810, ""d"": ""2019-10-31"", ""n"": 62275, ""p"": 930, ""r"": 0, ""u"": 10079, ""v"": 60535}]","[{""a"": ""325065.85"", ""b"": 682, ""c"": 878, ""d"": ""2019-10-01"", ""n"": 61327, ""p"": 992, ""r"": 0, ""u"": 9551, ""v"": 59457}, {""a"": ""322531.41"", ""b"": 675, ""c"": 881, ""d"": ""2019-10-02"", ""n"": 59567, ""p"": 926, ""r"": 0, ""u"": 9338, ""v"": 57760}, {""a"": ""306999.13"", ""b"": 691, ""c"": 921, ""d"": ""2019-10-03"", ""n"": 55596, ""p"": 971, ""r"": 0, ""u"": 8453, ""v"": 53704}, {""a"": ""421496.80"", ""b"": 945, ""c"": 2112, ""d"": ""2019-10-04"", ""n"": 70345, ""p"": 1313, ""r"": 0, ""u"": 10360, ""v"": 66920}, {""a"": ""392555.09"", ""b"": 828, ""c"": 1689, ""d"": ""2019-10-05"", ""n"": 65613, ""p"": 1157, ""r"": 0, ""u"": 9654, ""v"": 62767}, {""a"": ""318133.79"", ""b"": 805, ""c"": 1497, ""d"": ""2019-10-06"", ""n"": 64035, ""p"": 1067, ""r"": 0, ""u"": 9567, ""v"": 61471}, {""a"": ""316133.71"", ""b"": 771, ""c"": 936, ""d"": ""2019-10-07"", ""n"": 59762, ""p"": 1067, ""r"": 0, ""u"": 9339, ""v"": 57759}, {""a"": ""302664.91"", ""b"": 770, ""c"": 884, ""d"": ""2019-10-08"", ""n"": 67438, ""p"": 1036, ""r"": 0, ""u"": 11031, ""v"": 65518}, {""a"": ""401563.05"", ""b"": 801, ""c"": 886, ""d"": ""2019-10-09"", ""n"": 66329, ""p"": 1158, ""r"": 0, ""u"": 10566, ""v"": 64285}, {""a"": ""346769.91"", ""b"": 783, ""c"": 908, ""d"": ""2019-10-10"", ""n"": 65410, ""p"": 1087, ""r"": 0, ""u"": 10211, ""v"": 63415}, {""a"": ""415980.94"", ""b"": 948, ""c"": 1110, ""d"": ""2019-10-11"", ""n"": 76636, ""p"": 1335, ""r"": 0, ""u"": 11594, ""v"": 74191}, {""a"": ""377794.50"", ""b"": 901, ""c"": 1122, ""d"": ""2019-10-12"", ""n"": 74840, ""p"": 1243, ""r"": 0, ""u"": 10505, ""v"": 72475}, {""a"": ""412334.49"", ""b"": 1078, ""c"": 1270, ""d"": ""2019-10-13"", ""n"": 81440, ""p"": 1499, ""r"": 0, ""u"": 11286, ""v"": 78671}, {""a"": ""489641.53"", ""b"": 965, ""c"": 2147, ""d"": ""2019-10-14"", ""n"": 71878, ""p"": 1454, ""r"": 0, ""u"": 10505, ""v"": 68277}, {""a"": ""410876.16"", ""b"": 936, ""c"": 2515, ""d"": ""2019-10-15"", ""n"": 77735, ""p"": 1301, ""r"": 0, ""u"": 11662, ""v"": 73919}, {""a"": ""546884.71"", ""b"": 1128, ""c"": 2430, ""d"": ""2019-10-16"", ""n"": 78750, ""p"": 1635, ""r"": 0, ""u"": 11434, ""v"": 74685}, {""a"": ""488219.86"", ""b"": 999, ""c"": 2006, ""d"": ""2019-10-17"", ""n"": 70909, ""p"": 1457, ""r"": 0, ""u"": 10497, ""v"": 67446}, {""a"": ""469326.45"", ""b"": 946, ""c"": 2085, ""d"": ""2019-10-18"", ""n"": 73358, ""p"": 1395, ""r"": 0, ""u"": 11493, ""v"": 69878}, {""a"": ""366638.25"", ""b"": 897, ""c"": 1949, ""d"": ""2019-10-19"", ""n"": 72477, ""p"": 1243, ""r"": 0, ""u"": 10803, ""v"": 69285}, {""a"": ""377149.29"", ""b"": 947, ""c"": 2041, ""d"": ""2019-10-20"", ""n"": 77383, ""p"": 1290, ""r"": 0, ""u"": 11602, ""v"": 74052}, {""a"": ""385853.22"", ""b"": 939, ""c"": 1884, ""d"": ""2019-10-21"", ""n"": 71121, ""p"": 1325, ""r"": 0, ""u"": 11147, ""v"": 67912}, {""a"": ""416067.48"", ""b"": 938, ""c"": 1836, ""d"": ""2019-10-22"", ""n"": 71284, ""p"": 1285, ""r"": 0, ""u"": 11160, ""v"": 68163}, {""a"": ""370069.30"", ""b"": 858, ""c"": 1685, ""d"": ""2019-10-23"", ""n"": 68176, ""p"": 1154, ""r"": 0, ""u"": 10975, ""v"": 65337}, {""a"": ""363062.27"", ""b"": 852, ""c"": 1927, ""d"": ""2019-10-24"", ""n"": 64470, ""p"": 1158, ""r"": 0, ""u"": 10108, ""v"": 61385}, {""a"": ""368832.94"", ""b"": 886, ""c"": 1916, ""d"": ""2019-10-25"", ""n"": 70107, ""p"": 1228, ""r"": 0, ""u"": 10917, ""v"": 66963}, {""a"": ""354319.18"", ""b"": 863, ""c"": 1781, ""d"": ""2019-10-26"", ""n"": 66104, ""p"": 1177, ""r"": 0, ""u"": 10104, ""v"": 63146}, {""a"": ""337914.99"", ""b"": 809, ""c"": 1727, ""d"": ""2019-10-27"", ""n"": 67261, ""p"": 1148, ""r"": 0, ""u"": 9920, ""v"": 64386}, {""a"": ""331007.63"", ""b"": 765, ""c"": 921, ""d"": ""2019-10-28"", ""n"": 62666, ""p"": 1093, ""r"": 0, ""u"": 9742, ""v"": 60652}, {""a"": ""286352.50"", ""b"": 672, ""c"": 849, ""d"": ""2019-10-29"", ""n"": 61304, ""p"": 917, ""r"": 0, ""u"": 9582, ""v"": 59538}, {""a"": ""297654.16"", ""b"": 754, ""c"": 869, ""d"": ""2019-10-30"", ""n"": 58485, ""p"": 978, ""r"": 0, ""u"": 9475, ""v"": 56638}, {""a"": ""278736.72"", ""b"": 724, ""c"": 810, ""d"": ""2019-10-31"", ""n"": 62275, ""p"": 930, ""r"": 0, ""u"": 10079, ""v"": 60535}]",True
rees46-metrics-v1,first_seen_join_complete,0,0,True
