utc_date,dim_name,dim_value_key,dim_value_label,current_amount,history_amount_sum,history_days,history_mean_amount,amount_difference,current_share,history_share,signed_contribution,direction,js_component,direction_rank,cumulative_same_direction_share,share_status
2019-10-25,brand_group,brand:lg,lg,3515.84,17581.89,3,5860.63,-2344.79,0.00953233732323365695048820747951633604,0.0134541120502529150905155882611609931,0.0351182297309353214045135185342260170,same_direction,0.00024251276312661297,5,0.691804683192967569689215048345716570,defined
2019-10-25,brand_group,brand:lider,lider,437.31,0,3,0,437.31,0.00118565874295283929900621132158098461,0,-0.00654964966740532218382362889222590488,offsetting,0.0005928293714764196,12,,defined
2019-10-25,brand_group,brand:llorens,llorens,58.95,0,3,0,58.95,0.000159828457837849298384249519579243654,0,-0.000882901941171122871044345940400898888,offsetting,7.991422891892465e-05,39,,defined
2019-10-25,brand_group,brand:lorelli,lorelli,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:lucente,lucente,4780.3,20887.56,3,6962.52,-2182.22,0.0129606102969002714345416111695446724,0.0159836953078639884067099601203451911,0.0326833973547489016395316810527845559,same_direction,0.00011408918446846519,6,0.716265372092106543844988819872063243,defined
2019-10-25,brand_group,brand:luminarc,luminarc,0,245,3,81.6666666666666666666666666666666667,-81.6666666666666666666666666666666667,0,0.000187480268180040041040884633221140805,0.00122313246020313883746601501497438636,same_direction,9.374013409002002e-05,66,0.978997425833689688818994018271929033,defined
2019-10-25,brand_group,brand:lux,lux,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:magnetta,magnetta,0,310.55,3,103.516666666666666666666666666666667,-103.516666666666666666666666666666667,0,0.000237640805238005856103047848354388885,0.00155038279802483577949008556285834973,same_direction,0.00011882040261900293,57,0.969930658733623760718920804266775470,defined
2019-10-25,brand_group,brand:makita,makita,0,72.24,3,24.08,-24.08,0,0.0000552798962176575206726265547097763744,0.000360649342551325508647122141558161920,same_direction,2.763994810882876e-05,97,0.997277873771134028707586925051015347,defined
2019-10-25,brand_group,brand:matador,matador,86.48,553.94,3,184.646666666666666666666666666666667,-98.1666666666666666666666666666666667,0.000234469296587229980055469015321679240,0.000423889060227148491159949525414362193,0.00147025514093805872503567927310186442,same_direction,1.9936937457371063e-05,58,0.971031017218835521813719583447992929,defined
2019-10-25,brand_group,brand:matrix,matrix,0,37.39,3,12.4633333333333333333333333333333333,-12.4633333333333333333333333333333333,0,0.0000286117846010273352429333732087283865,0.000186664990559164739317772658815886963,same_direction,1.4305892300513667e-05,107,0.999292632025737553105374176996305299,defined
2019-10-25,brand_group,brand:maxwell,maxwell,0,137.61,3,45.87,-45.87,0,0.000105302692670429836929127079092086474,0.000687001052443077287443666637594389007,same_direction,5.2651346335214916e-05,85,0.992693395476499126345253634499022101,defined
2019-10-25,brand_group,brand:maxxis,maxxis,206.96,310.91,3,103.636666666666666666666666666666667,103.323333333333333333333333333333333,0.000561121249094508749679461926583889172,0.000237916286448392853714373229856264847,-0.00154748721913945692020139050690453281,offsetting,4.853053042171196e-05,30,,defined
2019-10-25,brand_group,brand:meizu,meizu,400.44,476.22,3,158.74,241.7,0.00108569478637130403808293261442429735,0.000364415727806933340181592163398251730,-0.00361997284446243253488411219329766346,offsetting,0.00013534222818624688,19,,defined
2019-10-25,brand_group,brand:merelani,merelani,0,54.83,3,18.2766666666666666666666666666666667,-18.2766666666666666666666666666666667,0,0.0000419573187931085528582518548551638788,0.000273732052216073887584741237841002465,same_direction,2.0978659396554277e-05,103,0.998628419027720253377624163498699092,defined
2019-10-25,brand_group,brand:michelin,michelin,268.22,763.35,3,254.45,13.77,0.000727212705025749598178514099093210059,0.000584134949858096185014527692936154421,-0.000206235109922414960717228899055477145,offsetting,5.641646598343799e-06,55,,defined
2019-10-25,brand_group,brand:microlab,microlab,0,19.54,3,6.51333333333333333333333333333333333,-6.51333333333333333333333333333333333,0,0.0000149525079193387036813832070740452707,0.0000975510541729360525881058505820388140,same_direction,7.476253959669352e-06,112,0.999806942197178636007578088555879436,defined
2019-10-25,brand_group,brand:microsoft,microsoft,0,360.34,3,120.113333333333333333333333333333333,-120.113333333333333333333333333333333,0,0.000275741387085696442402744362183289296,0.00179895326820244509670409734896273625,same_direction,0.0001378706935428482,52,0.963742795594306606952135900437920259,defined
2019-10-25,brand_group,brand:midea,midea,121.73,2215.17,3,738.39,-616.66,0.000330041020739633504534600407436494148,0.00169510475781379305188790372641826317,0.00923579832133307259810358554041761337,same_direction,0.0003631378595141778,18,0.864478952234540383623452469090481787,defined
2019-10-25,brand_group,brand:milavitsa,milavitsa,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:montale,montale,0,19.31,3,6.43666666666666666666666666666666667,-6.43666666666666666666666666666666667,0,0.0000147765060349247885408142133367356283,0.0000964028073735616773529336732210424513,same_direction,7.388253017462395e-06,113,0.999879091339281994604320242803720893,defined
2019-10-25,brand_group,brand:moulinex,moulinex,181.42,262.2,3,87.4,94.02,0.000491875806971036805985929564750914059,0.000200642148231863260248652860532992322,-0.00140814996622407077753332324540275680,offsetting,4.557800047559373e-05,31,,defined
2019-10-25,brand_group,brand:msi,msi,1544.18,4150.97,3,1383.65666666666666666666666666666667,160.523333333333333333333333333333333,0.00418666510643002764340950675392496126,0.00317642844411143187412033014678350549,-0.00240417917902051253044289326841312342,offsetting,5.0150035939158116e-05,24,,defined
2019-10-25,brand_group,brand:navien,navien,0,2575.16,3,858.386666666666666666666666666666667,-858.386666666666666666666666666666667,0,0.00197057831594494657994630396769695083,0.0128561705559865918721999315345364930,same_direction,0.0009852891579724733,14,0.835085444050694206640598071925334045,defined
2019-10-25,brand_group,brand:neoline,neoline,0,426.47,3,142.156666666666666666666666666666667,-142.156666666666666666666666666666667,0,0.000326345754982619086949820691958448649,0.00212909918490952089801686295280051653,same_direction,0.00016317287749130954,43,0.950813564711260515756143372413807276,defined
2019-10-25,brand_group,brand:netechnics,netechnics,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:nexen,nexen,0,193.21,3,64.4033333333333333333333333333333333,-64.4033333333333333333333333333333333,0,0.000147849235163532801344935999937373938,0.000964577235248361039946158208339596687,same_direction,7.39246175817664e-05,76,0.987049023492560250231607713419572295,defined
2019-10-25,brand_group,brand:nexpero,nexpero,0,341.32,3,113.773333333333333333333333333333333,-113.773333333333333333333333333333333,0,0.000261186796470250068604386706167509304,0.00170399825027157284899551120371860225,same_direction,0.00013059339823512503,54,0.966353727702561705544442993490697674,defined
2019-10-25,brand_group,brand:nika,nika,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:nike,nike,126.1,276.69,3,92.23,33.87,0.000341889203279945657782084214061791769,0.000211730266949939914104499465983499793,-0.000507275466454044641938456268047132236,offsetting,1.1140997938168433e-05,48,,defined
2019-10-25,brand_group,brand:nikon,nikon,0,3844.88,3,1281.62666666666666666666666666666667,-1281.62666666666666666666666666666667,0,0.00294220054497988715509092452481346880,0.0191950919738197732791687012684682393,same_direction,0.0014711002724899435,10,0.788016330141920090061259516279420812,defined
2019-10-25,brand_group,brand:nokia,nokia,281.23,774.42,3,258.14,23.09,0.000762486127188097679128116919275160185,0.000592605997077496361562783174118840253,-0.000345821981707230315392942286070513237,offsetting,7.70147976620065e-06,53,,defined
2019-10-25,brand_group,brand:nokian,nokian,659.79,1943.64,3,647.88,11.91,0.00178885866322026443733577592066478661,0.00148732305487940010354573472862831883,-0.000178377644094114900663921291775652345,offsetting,1.0023942995636894e-05,56,,defined
2019-10-25,brand_group,brand:oasis,oasis,21.88,38.07,3,12.69,9.19,0.0000593222503391372798752736130346709272,0.0000291321379984249973976590938233829813,-0.000137639844603267501016073608011607477,offsetting,3.7921616577577455e-06,59,,defined
2019-10-25,brand_group,brand:omabelle,omabelle,3063.14,2406.76,3,802.253333333333333333333333333333333,2260.88666666666666666666666666666667,0.00830495237220406615526259666503756416,0.00184171432753058436398187550959719528,-0.0338615984184547823156213934753721281,offsetting,0.0016063811396526324,3,,defined
2019-10-25,brand_group,brand:omron,omron,77.91,230.76,3,76.92,0.99,0.000211233844786205917508344021550786652,0.000176583455858065468859569542702491641,-0.0000148273608440951932541798554876486836,offsetting,1.1181057615589532e-06,60,,defined
2019-10-25,brand_group,brand:oneplus,oneplus,1585.02,838.89,3,279.63,1305.39,0.00429739274371752154240887486893117518,0.000641940090504301183790970244746460447,-0.0195509985578519437596705470252744597,offsetting,0.00109321754187989,4,,defined
2019-10-25,brand_group,brand:oppo,oppo,3199.91,19038.31,3,6346.10333333333333333333333333333333,-3146.19333333333333333333333333333333,0.00867577066191539183024162646644304600,0.0145686018958968902602003441693892947,0.0471209533723434374225713469389263004,same_direction,0.0005447466957367764,4,0.665521733387809485164869756973965593,defined
2019-10-25,brand_group,brand:orient,orient,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:palit,palit,0,170.65,3,56.8833333333333333333333333333333333,-56.8833333333333333333333333333333333,0,0.000130585745979280951035212092486480320,0.000851949201361900582096226376756649110,same_direction,6.529287298964048e-05,80,0.989774699264926904624326590882044746,defined
2019-10-25,brand_group,brand:panasonic,panasonic,51.82,202.65,3,67.55,-15.73,0.000140497212640497890454144361401126483,0.000155072964680347405375246003764343608,0.000235590288967290292816413259414862417,same_direction,2.593534557260053e-07,105,0.998999028732807365713763691196440891,defined
2019-10-25,brand_group,brand:pandora,pandora,0,439.91,3,146.636666666666666666666666666666667,-146.636666666666666666666666666666667,0,0.000336630386837066997772634934695151230,0.00219619673701209308567214149076482573,same_direction,0.00016831519341853349,42,0.949220118588380177032548006174711147,defined
2019-10-25,brand_group,brand:peda,peda,0,1415.74,3,471.913333333333333333333333333333333,-471.913333333333333333333333333333333,0,0.00108336046887024443960498779851631789,0.00706790836411425215409851468285648058,same_direction,0.0005416802344351223,20,0.876367344872338799817142464291125338,defined
2019-10-25,brand_group,brand:philips,philips,1063.61,1929.12,3,643.04,420.57,0.00288371749009185567861699120474434848,0.00147621197939379119988894434138598836,-0.00629893247495062164334386042670748168,offsetting,0.00016685586969954685,14,,defined
2019-10-25,brand_group,brand:pioneer,pioneer,318.26,809.95,3,269.983333333333333333333333333333333,48.2766666666666666666666666666666667,0.000862883884503374346119953385942155817,0.000619794462091524209147202076234542835,-0.000723046017188655501347767161709144393,offsetting,1.4439833701060121e-05,43,,defined
2019-10-25,brand_group,brand:pirelli,pirelli,0,403.87,3,134.623333333333333333333333333333333,-134.623333333333333333333333333333333,0,0.000309051656774990903572171742118457701,0.00201627145592751707056081422080696089,same_direction,0.00015452582838749546,45,0.953861426942641805663987882232124826,defined
2019-10-25,brand_group,brand:plantronics,plantronics,27.21,196.48,3,65.4933333333333333333333333333333333,-38.2833333333333333333333333333333333,0.0000737732372818978695341039767218188267,0.000150351522824548029647808215246080593,0.000573374543078899981563150303958401115,same_direction,9.629815715264312e-06,89,0.994543641730749938209920376266556519,defined
2019-10-25,brand_group,brand:pocketbook,pocketbook,157.21,128.45,3,42.8166666666666666666666666666666667,114.393333333333333333333333333333333,0.000426236333446790300237283578847377352,0.0000982932263172495643742923719887981075,-0.00171328407221433953567994707281187719,offsetting,7.97321422385522e-05,27,,defined
2019-10-25,brand_group,brand:polaris,polaris,244.96,586.09,3,195.363333333333333333333333333333333,49.5966666666666666666666666666666667,0.000664148923358092690961929810282129356,0.000448491062765876194504702345651340466,-0.000742815831647449092353340302359342638,offsetting,1.5171995940878915e-05,42,,defined
2019-10-25,brand_group,brand:prestigio,prestigio,0,357.47,3,119.156666666666666666666666666666667,-119.156666666666666666666666666666667,0,0.000273545189658444544779122570765555932,0.00178462514509720832746520974450160772,same_direction,0.00013677259482922227,53,0.965078432768189962600888768328955252,defined
2019-10-25,brand_group,brand:pride,pride,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:pt-group,pt-group,0,411.86,3,137.286666666666666666666666666666667,-137.286666666666666666666666666666667,0,0.000315165809194413433890198959340649191,0.00205616055126230514938266507782592149,same_direction,0.0001575829045972067,44,0.952352422591461928063456870524422634,defined
2019-10-25,brand_group,brand:pulser,pulser,404.1,2311.46,3,770.486666666666666666666666666666667,-366.386666666666666666666666666666667,0.00109561797815563870190119136322260154,0.00176878832933647082965046201757280867,0.00548742153043625340648630638309896534,same_direction,5.7596954090203796e-05,25,0.899398053467707841184456511646892907,defined
2019-10-25,brand_group,brand:puma,puma,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:rals,rals,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:redmond,redmond,470.63,1165.43,3,388.476666666666666666666666666666667,82.1533333333333333333333333333333333,0.00127599774575448711278336473960270468,0.000891816852836996183797053788142506644,-0.00123042133119047182808928187996158066,offsetting,2.4686539785629714e-05,34,,defined
2019-10-25,brand_group,brand:remington,remington,0,127.08,3,42.36,-42.36,0,0.0000972448672666101567978596701622145855,0.000634431318541285238633392604501816402,same_direction,4.8622433633305075e-05,87,0.993672098028676948760097750691647233,defined
2019-10-25,brand_group,brand:respect,respect,0,1045.32,3,348.44,-348.44,0,0.000799905607893712064085132754280501656,0.00521863193183487791665295843042051244,same_direction,0.00039995280394685605,28,0.911395697318095703539137733683729322,defined
2019-10-25,brand_group,brand:rieker,rieker,0,265.9,3,88.6333333333333333333333333333333333,-88.6333333333333333333333333333333333,0,0.000203473482894174069031719281524495265,0.00132747314762454945666209547951709932,same_direction,0.00010173674144708704,64,0.977149085123844506829228286274793328,defined
2019-10-25,brand_group,brand:ritmix,ritmix,0,13.48,3,4.49333333333333333333333333333333333,-4.49333333333333333333333333333333333,0,0.0000103152408778242438907392851257999104,0.0000672972471981155572613954383749172576,same_direction,5.157620438912122e-06,114,0.999929457493375897964448893205631967,defined
2019-10-25,brand_group,brand:rondell,rondell,123.27,293.09,3,97.6966666666666666666666666666666667,25.5733333333333333333333333333333333,0.000334216352801894537944468842723212303,0.000224279966534236471953766845513404728,-0.000383015193252182904532214987546264985,offsetting,7.856278385946823e-06,51,,defined
2019-10-25,brand_group,brand:rowenta,rowenta,199.36,866.8,3,288.933333333333333333333333333333333,-89.5733333333333333333333333333333333,0.000540515714241791961422968349844241135,0.000663297536565137581935668571739121834,0.00134155165186035701389333695846496776,same_direction,4.524588115693135e-06,62,0.975153419676913077844664877323106164,defined
2019-10-25,brand_group,brand:salamander,salamander,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:samsung,samsung,85446.2,271522.17,3,90507.39,-5061.19,0.231666401596343320095000191685699222,0.207775711218067031144122670742278535,0.0758021115459860112587096391874067081,same_direction,0.0004686886229353128,2,0.588494098697112035362420534594878457,defined
2019-10-25,brand_group,brand:saturn,saturn,21.93,34.75,3,11.5833333333333333333333333333333333,10.3466666666666666666666666666666667,0.0000594578130684314692716979128816422958,0.0000265915890581893527598805755283046651,-0.000154963394141654814346714718631856949,offsetting,4.644640871027111e-06,58,,defined
2019-10-25,brand_group,brand:scarlett,scarlett,33.36,418.05,3,139.35,-105.99,0.0000904474529850831652942928578992971723,0.000319902555561900976151599269053460871,0.00158742623824813084142477058902614543,same_direction,4.905216299805181e-05,56,0.968770331645058353561060835252422050,defined
2019-10-25,brand_group,brand:shivaki,shivaki,0,85.45,3,28.4833333333333333333333333333333333,-28.4833333333333333333333333333333333,0,0.0000653885261876915163548718037091693133,0.000426598647854523321067228502161474752,same_direction,3.269426309384576e-05,95,0.996696458545722136877496473341713992,defined
2019-10-25,brand_group,brand:sho-me,sho-me,179.93,451.74,3,150.58,29.35,0.000487836037638069961972485429311167273,0.000345683005500617502611466221270686315,-0.000439578829064842345464827028850998852,offsetting,8.786911516297907e-06,50,,defined
2019-10-25,brand_group,brand:skad,skad,0,500.6,3,166.866666666666666666666666666666667,-166.866666666666666666666666666666667,0,0.000383071927554808345081905499553073824,0.00249918412072527062055300863875990943,same_direction,0.00019153596377740419,40,0.945743284684037385286693826278989262,defined
2019-10-25,brand_group,brand:smeg,smeg,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:sokolov,sokolov,10.55,652.97,3,217.656666666666666666666666666666667,-207.106666666666666666666666666666667,0.0000286037358810739626455272677109587880,0.000499669349851105084075373220222074739,0.00310186391907516009181381407797504380,same_direction,0.00018390419503304896,36,0.937446506978309113303483540673378293,defined
2019-10-25,brand_group,brand:sony,sony,8896.59,13631.32,3,4543.77333333333333333333333333333333,4352.81666666666666666666666666666667,0.0241209204362278488466892355113401748,0.0104310348132569118866997204837551064,-0.0651927105099578708249309541726215328,offsetting,0.0020110267194485255,1,,defined
2019-10-25,brand_group,brand:stanley,stanley,17,62.16,3,20.72,-3.72,0.0000460913279600243947842619479702653456,0.0000475664223268215875555158726572494384,0.0000557149316566001201066152145596495990,same_direction,8.379698468704877e-09,115,0.999971155288604975226988636416709682,defined
2019-10-25,brand_group,brand:starline,starline,0,1410.84,3,470.28,-470.28,0,0.00107961086350664363878417010585189507,0.00704344571491018937734919438255699286,same_direction,0.0005398054317533219,21,0.881638753243395373749182904427046699,defined
2019-10-25,brand_group,brand:stels,stels,196.66,1772.6,3,590.866666666666666666666666666666667,-394.206666666666666666666666666666667,0.000533195326859905734016056158107787227,0.00135643887092219990509825347284813955,0.00590408534728749408964921908983268896,same_direction,0.00013379668189053006,23,0.890963590837768861573594833807571027,defined
2019-10-25,brand_group,brand:strobbs,strobbs,0,96.78,3,32.26,-32.26,0,0.0000740585320590378578446400604209877839,0.000483162283667182761999840543466208619,same_direction,3.702926602951893e-05,92,0.995695786187455875904970126855080172,defined
2019-10-25,brand_group,brand:sv,sv,0,1158.24,3,386.08,-386.08,0,0.000886314880885100314837527418702261737,0.00578237118655381031472096828956707451,same_direction,0.0004431574404425502,24,0.895291194273801697466429258251894662,defined
2019-10-25,brand_group,brand:sven,sven,0,153.42,3,51.14,-51.14,0,0.000117400909159925482026500083382805805,0.000765930538956594124261371524887225939,same_direction,5.870045457996274e-05,84,0.992179234759521230099904704097910608,defined
2019-10-25,brand_group,brand:swat,swat,0,58.43,3,19.4766666666666666666666666666666667,-19.4766666666666666666666666666666667,0,0.0000447121308969785289715056698739234988,0.000291704610814977152135262274795728142,same_direction,2.2356065448489263e-05,100,0.997999402555783411339222212819045580,defined
2019-10-25,brand_group,brand:tcl,tcl,379.08,1524.06,3,508.02,-128.94,0.00102778238841682632793047171979812866,0.00116624970417335438754600258819188512,0.00193115142145215577595348542078527400,same_direction,3.1539498307574644e-06,47,0.956762375436710611883385913281663189,defined
2019-10-25,brand_group,brand:tefal,tefal,1244.36,1625.5,3,541.833333333333333333333333333333333,702.526666666666666666666666666666667,0.00337377675649035034669083515154584620,0.00124387418745573504780391008694271175,-0.0105218347366323728614964241847335396,offsetting,0.0003681084097584959,9,,defined
2019-10-25,brand_group,brand:texet,texet,24.17,14.7,3,4.9,19.27,0.0000655310233408111542315065460259596120,0.0000112488160908024024624530779932684483,-0.000288609336834054923240450318431303165,offsetting,1.531640092708873e-05,54,,defined
2019-10-25,brand_group,brand:thomas,thomas,334.39,0,3,0,334.39,0.000906616420973679845406432516575119348,0,-0.00500820322490605219420727462274226597,offsetting,0.0004533082104868399,16,,defined
2019-10-25,brand_group,brand:tigar,tigar,0,57.92,3,19.3066666666666666666666666666666667,-19.3066666666666666666666666666666667,0,0.0000443218658489302823554613794129325527,0.000289158498346799189657271794560475338,same_direction,2.2160932924465143e-05,101,0.998215812618477690465234930272954291,defined
2019-10-25,brand_group,brand:timberk,timberk,92.64,64.32,3,21.44,71.2,0.000251170624836274113694942756468551860,0.0000492193095891435732234681616685052104,-0.00106637181020159369666424819264705684,offsetting,5.355288510840754e-05,35,,defined
2019-10-25,brand_group,brand:tissot,tissot,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:tomahawk,tomahawk,87.49,87.49,3,29.1633333333333333333333333333333333,58.3266666666666666666666666666666667,0.000237207663718972605863239872230500887,0.0000669495863798845028190489655531330979,-0.000873566195454470341958380846204971939,offsetting,3.644145825602822e-05,40,,defined
2019-10-25,brand_group,brand:toshiba,toshiba,539.5,680.52,3,226.84,312.66,0.00146272184908430358741819534882106788,0.000520751314701554484608746165712860165,-0.00468275014294424557863825617855377517,offsetting,0.0001680370252204834,17,,defined
2019-10-25,brand_group,brand:tp-link,tp-link,0,328.81,3,109.603333333333333333333333333333333,-109.603333333333333333333333333333333,0,0.000251613824409301901610829698977319624,0.00164154360914038400468245060030093052,same_direction,0.00012580691220465096,55,0.967582280753571821556601861343248142,defined
2019-10-25,brand_group,brand:transcend,transcend,0,65.18,3,21.7266666666666666666666666666666667,-21.7266666666666666666666666666666667,0,0.0000498774035917347341838565730340977863,0.000325403158187920773167489219085838787,same_direction,2.4938701795867368e-05,99,0.997781086948683502338308485594738157,defined
2019-10-25,brand_group,brand:trebl,trebl,0,55.6,3,18.5333333333333333333333333333333333,-18.5333333333333333333333333333333333,0,0.0000425465424931029644158089208452874642,0.000277576182805283752502491570745207680,same_direction,2.1273271246551483e-05,102,0.998423554322307143493658740536029641,defined
2019-10-25,brand_group,brand:triangle,triangle,645.84,1533.5,3,511.166666666666666666666666666666667,134.673333333333333333333333333333333,0.00175103666174718559573339626335977475,0.00117347343369016899157631259201885479,-0.00201702031253580470658375259734674113,offsetting,4.141132703560559e-05,26,,defined
2019-10-25,brand_group,brand:tunga,tunga,107.34,202.32,3,67.44,39.9,0.000291026067248765796243686911478134247,0.000154820440237492657564864404054290643,-0.000597587573413533546304824478744628764,offsetting,1.525050183346529e-05,44,,defined
2019-10-25,brand_group,brand:vega,vega,0,0,3,0,0,0,0,0,unchanged,0.0,,,defined
2019-10-25,brand_group,brand:vegas,vegas,0,181.73,3,60.5766666666666666666666666666666667,-60.5766666666666666666666666666666667,0,0.000139064445454525210850448834266440483,0.000907264742827413962990607790495082583,same_direction,6.95322227272626e-05,79,0.989137089161356829816763223590789196,defined
2019-10-25,brand_group,brand:versace,versace,60.13,1493.47,3,497.823333333333333333333333333333333,-437.693333333333333333333333333333333,0.000163027738249192168139862995967767955,0.00114284145354630367385032642112970268,0.00655539090140219405999948977903088669,same_direction,0.00029831170518223877,22,0.886544894906423758327649393280265790,defined
2019-10-25,brand_group,brand:viatti,viatti,199.23,479.04,3,159.68,39.55,0.000540163251145627068992265170242115577,0.000366573663954964821470307651829613433,-0.000592345577155520094144255842966167108,offsetting,1.206048669322232e-05,46,,defined
2019-10-25,brand_group,brand:vitek,vitek,306.61,717.28,3,239.093333333333333333333333333333333,67.5166666666666666666666666666666667,0.000831297768577828216753091521597826919,0.000548881007184404574031860121293305618,-0.00101120604005773784297445445421657942,offsetting,2.0990939737779943e-05,37,,defined
2019-10-25,brand_group,brand:vivo,vivo,1145.36,1557.15,3,519.05,626.31,0.00310536255248785534177072145454253625,0.00119157101876142591798699390457265063,-0.00938032764673258635053069221259519902,offsetting,0.00031849770905597284,10,,defined
2019-10-25,brand_group,brand:wonlex,wonlex,0,204.34,3,68.1133333333333333333333333333333333,-68.1133333333333333333333333333333333,0,0.000156366195917997477495079044703705763,0.00102014239558330363284818574759129024,same_direction,7.818309795899873e-05,73,0.984823198172321369690373320435413160,defined
2019-10-25,brand_group,brand:xiaomi,xiaomi,15361.65,46897.86,3,15632.62,-270.97,0.0416493440092416908316269148845545086,0.0358874423259998883229782114488016755,0.00405835350295401466271223781968501394,same_direction,0.0001545748566993948,34,0.932169195155956666425671344778182488,defined
2019-10-25,brand_group,brand:yamaha,yamaha,658.96,493.65,3,164.55,494.41,0.00178660832191398089335513254320506189,0.000377753609743170474529929384447412891,-0.00740484391406980252201925490065493501,offsetting,0.0003593153418042916,11,,defined
2019-10-25,brand_group,brand:yasin,yasin,0,389.59,3,129.863333333333333333333333333333333,-129.863333333333333333333333333333333,0,0.000298124235429639998322931609210711208,0.00194498030681853412117708077421988237,same_direction,0.00014906211771482,46,0.955317076050464046767290620368663061,defined
2019-10-25,brand_group,brand:yokohama,yokohama,76.19,1247.12,3,415.706666666666666666666666666666667,-339.516666666666666666666666666666667,0.000206570486898485802271348106814971570,0.000954328130827312391766971607276527021,0.00508498598914247780775922283062106623,same_direction,0.00018832672710867484,30,0.919079749088374479081139014882114990,defined
2019-10-25,brand_group,brand:zeta,zeta,137.48,507.35,3,169.116666666666666666666666666666667,-31.6366666666666666666666666666666667,0.000372743280467303164408254859232475277,0.000388237200249564550294256402713248111,0.000473826537950530232913875449270281670,same_direction,1.1378726182368187e-07,93,0.996050404264982015957626670597319048,defined
2019-10-25,brand_group,bucket:other,other,8216.9,35827.8,3,11942.6,-3725.7,0.0222781078067484970295765882515807834,0.0274163491930646472751208427025321980,0.0558003013099449106132301894851845460,same_direction,0.00019196058670700516,3,0.630255785709201593707668190915373092,defined
2019-10-25,brand_group,bucket:unknown,unknown,17459.97,42945.31,3,14315.1033333333333333333333333333333,3144.86666666666666666666666666666667,0.0473384237318933607177276519824937545,0.0328628499423467566323000540731354710,-0.0471010837103368721467627153480707981,offsetting,0.000947518228066227,2,,defined
2019-10-25,price_band,band:0_20,"[0,20)",602.34,1425.14,3,475.046666666666666666666666666666667,127.293333333333333333333333333333333,0.00163309708726124082084425539649468402,0.00109055358936368271056737275995419023,-0.00190648907715254962959804822007517821,offsetting,3.924110078322649e-05,1,,defined
2019-10-25,price_band,band:200_plus,"[200,+inf)",301781.86,1096786.51,3,365595.503333333333333333333333333333,-63813.6433333333333333333333333333333,0.818207451861539264904051140334700041,0.839289098085919054177504588503041148,0.955745370181538318218827583104736533,same_direction,9.671251266136702e-05,1,0.953926719310768372181092720140417490,defined
2019-10-25,price_band,band:20_50,"[20,50)",4826.02,16776.44,3,5592.14666666666666666666666666666667,-766.126666666666666666666666666666667,0.0130845688565668782186319909496152920,0.0128377611032912283515099534536998998,0.0114743803423742458826740391433340005,same_direction,8.475487196622241e-07,3,1,defined
2019-10-25,price_band,band:50_200,"[50,200)",61622.72,191816.1,3,63938.7,-2315.98,0.167074882194632616056472613319189983,0.146782587221426034760418085283304762,0.0346867385532399855280964259720046447,same_direction,0.0004735298782100909,2,0.988547453811839068002576147712423186,defined
2019-10-25,is_first_seen_day,first_seen:false,false,301853.33,859606.18,3,286535.393333333333333333333333333333,15317.9366666666666666666666666666667,0.818401225226792379227300034535960915,0.657792641451509273168155360750718132,-0.229418761963296340981771981450122880,offsetting,0.0063149322471501845,1,,defined
2019-10-25,is_first_seen_day,first_seen:true,true,66979.61,447198.01,3,149066.003333333333333333333333333333,-82086.3933333333333333333333333333333,0.181598774773207620772699965464039085,0.342207358548490726831844639249281868,1.22941876196329634098177198145012288,same_direction,0.018050909672250093,1,1,defined
