experiment_id,metric,n_A,n_B,method,unit,status,reason,mean_A,mean_B,difference,se,df,ci_low,ci_high,p_value,difference_pp,difference_per_10000,relative_change,srm_status,srm_statistic,srm_p,srm_flag,business_use,converted_A,converted_B,amount_cents_A,amount_cents_B
rees46-aa-v1-0245,post_purchase_amount,41892,42273,welch_t,observed_amount_per_enrolled_user,ok,,39.86776114771317,43.27640053935136,3.4086393916381894,3.389328307889388,83624.6501712863,-3.234418173730486,10.051696957006865,0.3145639613523677,,,,ok,1.7247193013723043,0.18908669894288002,False,offline_aa_only,2371,2441,167014025,182942328
rees46-aa-v1-0246,post_converted,42100,42065,unpooled_wald_z_min_cell_10,probability,ok,,0.05667458432304038,0.0576726494710567,0.0009980651480163208,0.001600581170948973,,-0.002139016301376614,0.004135146597409255,0.5329138151901067,0.09980651480163208,9.980651480163209,0.017610453785199962,ok,0.014554743658290263,0.9039737749768503,False,offline_aa_only,2386,2426,179416916,170539437
rees46-aa-v1-0246,post_purchase_amount,42100,42065,welch_t,observed_amount_per_enrolled_user,ok,,42.61684465558195,40.54188446451919,-2.0749601910627575,3.3905556161061483,83561.84186423408,-8.720423343448438,4.570502961322923,0.5405511008309835,,,,ok,0.014554743658290263,0.9039737749768503,False,offline_aa_only,2386,2426,179416916,170539437
rees46-aa-v1-0247,post_converted,42308,41857,unpooled_wald_z_min_cell_10,probability,ok,,0.058145031672496926,0.056191318059106,-0.001953713613390924,0.0016004504198742764,,-0.005090538795386514,0.0011831115686046652,0.22218926558563,-0.19537136133909241,-19.537136133909243,-0.03360069738022082,ok,2.4166933998693043,0.12004809052987718,False,offline_aa_only,2460,2352,179642436,170313917
rees46-aa-v1-0247,post_purchase_amount,42308,41857,welch_t,observed_amount_per_enrolled_user,ok,,42.460630613595534,40.68947057839788,-1.7711600351976529,3.392031082845255,83594.60875550625,-8.41951505339333,4.877194982998023,0.6015650205725133,,,,ok,2.4166933998693043,0.12004809052987718,False,offline_aa_only,2460,2352,179642436,170313917
rees46-aa-v1-0248,post_converted,42166,41999,unpooled_wald_z_min_cell_10,probability,ok,,0.05675188540530285,0.05759660944308198,0.0008447240377791321,0.0016006018133417437,,-0.0022923978699601875,0.003981845945518451,0.5976700757916542,0.08447240377791321,8.44724037779132,0.014884510562889629,ok,0.33136101704984255,0.5648587688258471,False,offline_aa_only,2393,2419,174957727,174998626
rees46-aa-v1-0248,post_purchase_amount,42166,41999,welch_t,observed_amount_per_enrolled_user,ok,,41.49260707679173,41.667331603133405,0.17472452634167723,3.3914974097809125,82890.57662847475,-6.472585314203725,6.822034366887079,0.9589125629266975,,,,ok,0.33136101704984255,0.5648587688258471,False,offline_aa_only,2393,2419,174957727,174998626
rees46-aa-v1-0249,post_converted,42153,42012,unpooled_wald_z_min_cell_10,probability,ok,,0.057742034967855196,0.05660287536894221,-0.0011391595989129893,0.0016005516084351364,,-0.004276183106843512,0.001997863909017533,0.4766323726683429,-0.11391595989129893,-11.391595989129893,-0.01972842833729632,ok,0.23621457850650507,0.6269536145242258,False,offline_aa_only,2434,2378,176902535,173053818
rees46-aa-v1-0249,post_purchase_amount,42153,42012,welch_t,observed_amount_per_enrolled_user,ok,,41.96677223447916,41.19152099400172,-0.7752512404774379,3.3897629686982205,82076.41804447515,-7.419162551675139,5.868660070720264,0.8190998098463401,,,,ok,0.23621457850650507,0.6269536145242258,False,offline_aa_only,2434,2378,176902535,173053818
rees46-aa-v1-0250,post_converted,42046,42119,unpooled_wald_z_min_cell_10,probability,ok,,0.056652238025020216,0.05769367743773594,0.0010414394127157209,0.0016005639717444698,,-0.0020956083268558246,0.004178487152287266,0.5152593500789056,0.10414394127157209,10.414394127157209,0.018383023319498405,ok,0.06331610526941127,0.8013294512906404,False,offline_aa_only,2382,2430,172935536,177020817
rees46-aa-v1-0250,post_purchase_amount,42046,42119,welch_t,observed_amount_per_enrolled_user,ok,,41.13008038814631,42.02873216363162,0.8986517754853054,3.390615820926659,84124.92163305628,-5.746928733582996,7.5442322845536065,0.7909786250305936,,,,ok,0.06331610526941127,0.8013294512906404,False,offline_aa_only,2382,2430,172935536,177020817
rees46-aa-v1-0251,post_converted,41911,42254,unpooled_wald_z_min_cell_10,probability,ok,,0.05578487747846628,0.058550669759076066,0.0027657922806097884,0.0016004159527240977,,-0.0003709653470128009,0.005902549908232378,0.0839575888816672,0.27657922806097884,27.657922806097883,0.04957960661789428,ok,1.3978375809421968,0.23708596580917107,False,offline_aa_only,2338,2474,170927429,179028924
rees46-aa-v1-0251,post_purchase_amount,41911,42254,welch_t,observed_amount_per_enrolled_user,ok,,40.783428932738424,42.36969849008377,1.5862695573453465,3.390026124204457,84020.62873654779,-5.058155269421635,8.23069438411233,0.639841214005543,,,,ok,1.3978375809421968,0.23708596580917107,False,offline_aa_only,2338,2474,170927429,179028924
rees46-aa-v1-0252,post_converted,42030,42135,unpooled_wald_z_min_cell_10,probability,ok,,0.05822031881989055,0.05612910881689807,-0.0020912100029924843,0.0016005985901007438,,-0.0052283255932955314,0.0010459055873105623,0.19137664568479773,-0.20912100029924843,-20.912100029924844,-0.03591890332070867,ok,0.13099269292461238,0.7174049932486235,False,offline_aa_only,2447,2365,184463966,165492387
rees46-aa-v1-0252,post_purchase_amount,42030,42135,welch_t,observed_amount_per_enrolled_user,ok,,43.88864287413752,39.27670274118904,-4.611940132948476,3.3921125000440684,75059.99028020713,-11.260465673968655,2.036585408071703,0.17395838420372373,,,,ok,0.13099269292461238,0.7174049932486235,False,offline_aa_only,2447,2365,184463966,165492387
rees46-aa-v1-0253,post_converted,42279,41886,unpooled_wald_z_min_cell_10,probability,ok,,0.05756995198561934,0.056773146158621016,-0.0007968058269983216,0.0016005454423250257,,-0.003933817249575103,0.002340205595578459,0.6186010990691286,-0.07968058269983216,-7.968058269983216,-0.013840654708160247,ok,1.8350739618606309,0.1755294081801385,False,offline_aa_only,2434,2378,188148214,161808139
rees46-aa-v1-0253,post_purchase_amount,42279,41886,welch_t,observed_amount_per_enrolled_user,ok,,44.50157619622035,38.630601871747125,-5.870974324473224,3.3869003876487813,79985.74464179619,-12.509277555962734,0.767328907016287,0.08302209584727478,,,,ok,1.8350739618606309,0.1755294081801385,False,offline_aa_only,2434,2378,188148214,161808139
rees46-aa-v1-0254,post_converted,41999,42166,unpooled_wald_z_min_cell_10,probability,ok,,0.05683468654015572,0.0575107906844377,0.000676104144281979,0.0016005630870610267,,-0.0024609418613418805,0.0038131501499058386,0.6727210879640456,0.0676104144281979,6.76104144281979,0.0118959773589019,ok,0.33136101704984255,0.5648587688258471,False,offline_aa_only,2387,2425,176467646,173488707
rees46-aa-v1-0254,post_purchase_amount,41999,42166,welch_t,observed_amount_per_enrolled_user,ok,,42.017106597776134,41.14421737893089,-0.8728892188452448,3.3912386432851593,83550.09124035785,-7.51969111283396,5.77391267514347,0.7968741893166942,,,,ok,0.33136101704984255,0.5648587688258471,False,offline_aa_only,2387,2425,176467646,173488707
rees46-aa-v1-0255,post_converted,42001,42164,unpooled_wald_z_min_cell_10,probability,ok,,0.05637961000928549,0.05796414002466559,0.0015845300153801006,0.0016005326045019834,,-0.0015524562455258772,0.0047215162762860785,0.3221732832035875,0.15845300153801006,15.845300153801006,0.02810466434796436,ok,0.3156775381690727,0.5742169395350164,False,offline_aa_only,2368,2444,166212994,183743359
rees46-aa-v1-0255,post_purchase_amount,42001,42164,welch_t,observed_amount_per_enrolled_user,ok,,39.5735801528535,43.578256095247134,4.004675942393632,3.389713636450356,82531.70237382276,-2.6391381374643847,10.64849002225165,0.23743926733255993,,,,ok,0.3156775381690727,0.5742169395350164,False,offline_aa_only,2368,2444,166212994,183743359
rees46-aa-v1-0256,post_converted,41990,42175,unpooled_wald_z_min_cell_10,probability,ok,,0.05744224815432246,0.05690574985180794,-0.0005364983025145167,0.001600597576495245,,-0.0036736119061872912,0.0026006153011582578,0.7374845921636598,-0.053649830251451675,-5.364983025145167,-0.009339785954637048,ok,0.40664171567753815,0.5236789782404854,False,offline_aa_only,2412,2400,171276813,178679540
rees46-aa-v1-0256,post_purchase_amount,41990,42175,welch_t,observed_amount_per_enrolled_user,ok,,40.789905453679445,42.36622169531714,1.5763162416376915,3.391300858370376,83535.4414107949,-5.070607610331077,8.22324009360646,0.6420675358411736,,,,ok,0.40664171567753815,0.5236789782404854,False,offline_aa_only,2412,2400,171276813,178679540
rees46-aa-v1-0257,post_converted,42118,42047,unpooled_wald_z_min_cell_10,probability,ok,,0.05655539199392184,0.05779247033082027,0.0012370783368984353,0.0016005878835946338,,-0.0019000162690382353,0.004374172942835106,0.4395874954058381,0.12370783368984353,12.370783368984354,0.021873747016577794,ok,0.05989425533178875,0.8066631523550184,False,offline_aa_only,2382,2430,166870494,183085859
rees46-aa-v1-0257,post_purchase_amount,42118,42047,welch_t,observed_amount_per_enrolled_user,ok,,39.6197573484021,43.54314433847836,3.92338699007626,3.391323688086601,79779.74898086423,-2.7235861418717384,10.570360122024258,0.24732094603976795,,,,ok,0.05989425533178875,0.8066631523550184,False,offline_aa_only,2382,2430,166870494,183085859
rees46-aa-v1-0258,post_converted,41962,42203,unpooled_wald_z_min_cell_10,probability,ok,,0.05533577999142081,0.059000544984953676,0.003664764993532868,0.0016003979924101139,,0.0005280425674788381,0.006801487419586898,0.022026620407303864,0.3664764993532868,36.64764993532868,0.06622776428020077,ok,0.6900849521772708,0.40613548683444656,False,offline_aa_only,2322,2490,159343308,190613045
rees46-aa-v1-0258,post_purchase_amount,41962,42203,welch_t,observed_amount_per_enrolled_user,ok,,37.97323959773128,45.16575717366064,7.192517575929358,3.3899136368932608,83801.28699442836,0.5483129728927336,13.836722178965982,0.033862448738039355,,,,ok,0.6900849521772708,0.40613548683444656,False,offline_aa_only,2322,2490,159343308,190613045
rees46-aa-v1-0259,post_converted,42197,41968,unpooled_wald_z_min_cell_10,probability,ok,,0.05841647510486527,0.055923560808234844,-0.0024929142966304274,0.0016004729400810947,,-0.005629783617420305,0.0006439550241594504,0.11932548359718126,-0.24929142966304274,-24.929142966304273,-0.0426748497261315,ok,0.623073724232163,0.4299073590172805,False,offline_aa_only,2465,2347,181701501,168254852
rees46-aa-v1-0259,post_purchase_amount,42197,41968,welch_t,observed_amount_per_enrolled_user,ok,,43.06028888309595,40.091224742661076,-2.969064140434874,3.3883593923232667,79344.40655070546,-9.610227824128255,3.6720995432585077,0.3808945115346139,,,,ok,0.623073724232163,0.4299073590172805,False,offline_aa_only,2465,2347,181701501,168254852
